id,date,store,item,sales
34868,2018-02-08,8,39,53.44016785
34869,2018-02-09,8,39,53.44893719
34870,2018-02-10,8,39,53.45712235
34871,2018-02-11,8,39,53.46476448
34872,2018-02-12,8,39,53.47190729
34873,2018-02-13,8,39,53.47858457
34874,2018-02-14,8,39,53.48482406
34875,2018-02-15,8,39,53.4906524
34876,2018-02-16,8,39,53.49609661
34877,2018-02-17,8,39,53.50118345
34878,2018-02-18,8,39,53.50593688
34879,2018-02-19,8,39,53.51037845
34880,2018-02-20,8,39,53.51452812
34881,2018-02-21,8,39,53.51840496
34882,2018-02-22,8,39,53.52202716
34883,2018-02-23,8,39,53.52541157
34884,2018-02-24,8,39,53.5285738
34885,2018-02-25,8,39,53.53152833
34886,2018-02-26,8,39,53.53428875
34887,2018-02-27,8,39,53.53686787
34888,2018-02-28,8,39,53.53927761
34889,2018-03-01,8,39,53.54152911
34890,2018-03-02,8,39,53.54363274
34891,2018-03-03,8,39,53.5455982
34892,2018-03-04,8,39,53.54743457
34893,2018-03-05,8,39,53.54915033
34894,2018-03-06,8,39,53.55075341
34895,2018-03-07,8,39,53.55225121
34896,2018-03-08,8,39,53.55365064
34897,2018-03-09,8,39,53.55495816
34898,2018-03-10,8,39,53.5561798
34899,2018-03-11,8,39,53.55732121
34900,2018-03-12,8,39,53.55838765
34901,2018-03-13,8,39,53.55938406
34902,2018-03-14,8,39,53.56031502
34903,2018-03-15,8,39,53.56118485
34904,2018-03-16,8,39,53.56199754
34905,2018-03-17,8,39,53.56275686
34906,2018-03-18,8,39,53.56346631
34907,2018-03-19,8,39,53.56412917
34908,2018-03-20,8,39,53.56474849
34909,2018-03-21,8,39,53.56532714
34910,2018-03-22,8,39,53.56586778
34911,2018-03-23,8,39,53.56637292
34912,2018-03-24,8,39,53.56684488
34913,2018-03-25,8,39,53.56728584
34914,2018-03-26,8,39,53.56769784
34915,2018-03-27,8,39,53.56808279
34916,2018-03-28,8,39,53.56844245
34917,2018-03-29,8,39,53.56877849
34918,2018-03-30,8,39,53.56909246
34919,2018-03-31,8,39,53.56938581
34920,2018-01-01,9,39,39.30643584
34921,2018-01-02,9,39,36.71755987
34922,2018-01-03,9,39,35.94243369
34923,2018-01-04,9,39,36.06932439
34924,2018-01-05,9,39,39.84011482
34925,2018-01-06,9,39,42.78247298
34926,2018-01-07,9,39,42.17747116
34927,2018-01-08,9,39,40.52912865
34928,2018-01-09,9,39,38.68957689
34929,2018-01-10,9,39,37.62002041
34930,2018-01-11,9,39,38.25373719
34931,2018-01-12,9,39,39.7252
34932,2018-01-13,9,39,40.70468754
34933,2018-01-14,9,39,40.80851115
34934,2018-01-15,9,39,40.13159408
34935,2018-01-16,9,39,39.2381254
34936,2018-01-17,9,39,38.81452363
34937,2018-01-18,9,39,39.04121013
34938,2018-01-19,9,39,39.59943279
34939,2018-01-20,9,39,40.06344968
34940,2018-01-21,9,39,40.14642616
34941,2018-01-22,9,39,39.86784979
34942,2018-01-23,9,39,39.49646004
34943,2018-01-24,9,39,39.30085241
34944,2018-01-25,9,39,39.36892326
34945,2018-01-26,9,39,39.59954663
34946,2018-01-27,9,39,39.80464363
34947,2018-01-28,9,39,39.85236859
34948,2018-01-29,9,39,39.74579956
34949,2018-01-30,9,39,39.58980351
34950,2018-01-31,9,39,39.49833559
34951,2018-02-01,9,39,39.51818898
34952,2018-02-02,9,39,39.61199433
34953,2018-02-03,9,39,39.7011377
34954,2018-02-04,9,39,39.7274436
34955,2018-02-05,9,39,39.68722961
34956,2018-02-06,9,39,39.62168567
34957,2018-02-07,9,39,39.57988845
34958,2018-02-08,9,39,39.58443777
34959,2018-02-09,9,39,39.62217038
34960,2018-02-10,9,39,39.66077125
34961,2018-02-11,9,39,39.67441925
34962,2018-02-12,9,39,39.6594939
34963,2018-02-13,9,39,39.6321507
34964,2018-02-14,9,39,39.61326888
34965,2018-02-15,9,39,39.61354084
34966,2018-02-16,9,39,39.62860093
34967,2018-02-17,9,39,39.64521602
34968,2018-02-18,9,39,39.6520091
34969,2018-02-19,9,39,39.64661316
34970,2018-02-20,9,39,39.63527578
34971,2018-02-21,9,39,39.62682577
34972,2018-02-22,9,39,39.62624525
34973,2018-02-23,9,39,39.63220085
34974,2018-02-24,9,39,39.63930858
34975,2018-02-25,9,39,39.64259529
34976,2018-02-26,9,39,39.64071252
34977,2018-02-27,9,39,39.63604025
34978,2018-02-28,9,39,39.63229144
34979,2018-03-01,9,39,39.63175458
34980,2018-03-02,9,39,39.6340846
34981,2018-03-03,9,39,39.63710746
34982,2018-03-04,9,39,39.63866383
34983,2018-03-05,9,39,39.63804024
34984,2018-03-06,9,39,39.63612715
34985,2018-03-07,9,39,39.63447705
34986,2018-03-08,9,39,39.63412859
34987,2018-03-09,9,39,39.63502889
34988,2018-03-10,9,39,39.63630711
34989,2018-03-11,9,39,39.63703161
34990,2018-03-12,9,39,39.63684211
34991,2018-03-13,9,39,39.63606414
34992,2018-03-14,9,39,39.63534305
34993,2018-03-15,9,39,39.6351454
34994,2018-03-16,9,39,39.63548813
34995,2018-03-17,9,39,39.63602553
34996,2018-03-18,9,39,39.6363581
34997,2018-03-19,9,39,39.63630967
34998,2018-03-20,9,39,39.63599564
34999,2018-03-21,9,39,39.63568264
35000,2018-03-22,9,39,39.63557835
35001,2018-03-23,9,39,39.63570646
35002,2018-03-24,9,39,39.63593109
35003,2018-03-25,9,39,39.63608195
35004,2018-03-26,9,39,39.63607494
35005,2018-03-27,9,39,39.63594921
35006,2018-03-28,9,39,39.63581421
35007,2018-03-29,9,39,39.63576164
35008,2018-03-30,9,39,39.63580841
35009,2018-03-31,9,39,39.63590176
35010,2018-01-01,10,39,42.93712393
35011,2018-01-02,10,39,44.34321169
35012,2018-01-03,10,39,46.48660551
35013,2018-01-04,10,39,46.95300437
35014,2018-01-05,10,39,46.08552172
35015,2018-01-06,10,39,45.98383429
35016,2018-01-07,10,39,46.2579151
35017,2018-01-08,10,39,46.80086009
35018,2018-01-09,10,39,47.10103833
35019,2018-01-10,10,39,47.11327255
35020,2018-01-11,10,39,47.17985878
35021,2018-01-12,10,39,47.30942476
35022,2018-01-13,10,39,47.50391227
35023,2018-01-14,10,39,47.66686778
35024,2018-01-15,10,39,47.77004051
35025,2018-01-16,10,39,47.86398951
35026,2018-01-17,10,39,47.96125711
35027,2018-01-18,10,39,48.06821839
35028,2018-01-19,10,39,48.16891885
35029,2018-01-20,10,39,48.25523372
35030,2018-01-21,10,39,48.33374139
35031,2018-01-22,10,39,48.40807645
35032,2018-01-23,10,39,48.48078917
35033,2018-01-24,10,39,48.54977913
35034,2018-01-25,10,39,48.61335314
35035,2018-01-26,10,39,48.67230575
35036,2018-01-27,10,39,48.72751949
35037,2018-01-28,10,39,48.7798195
35038,2018-01-29,10,39,48.82914006
35039,2018-01-30,10,39,48.87528965
35040,2018-01-31,10,39,48.91844436
35041,2018-02-01,10,39,48.95887618
35042,2018-02-02,10,39,48.99688348
35043,2018-02-03,10,39,49.03260424
35044,2018-02-04,10,39,49.06611521
35045,2018-02-05,10,39,49.09753284
35046,2018-02-06,10,39,49.1269945
35047,2018-02-07,10,39,49.15464603
35048,2018-02-08,10,39,49.18060312
35049,2018-02-09,10,39,49.2049608
35050,2018-02-10,10,39,49.22781197
35051,2018-02-11,10,39,49.24924926
35052,2018-02-12,10,39,49.2693642
35053,2018-02-13,10,39,49.28824008
35054,2018-02-14,10,39,49.30595224
35055,2018-02-15,10,39,49.32257122
35056,2018-02-16,10,39,49.33816407
35057,2018-02-17,10,39,49.35279472
35058,2018-02-18,10,39,49.36652299
35059,2018-02-19,10,39,49.37940447
35060,2018-02-20,10,39,49.3914912
35061,2018-02-21,10,39,49.40283207
35062,2018-02-22,10,39,49.41347318
35063,2018-02-23,10,39,49.42345778
35064,2018-02-24,10,39,49.43282641
35065,2018-02-25,10,39,49.44161703
35066,2018-02-26,10,39,49.44986526
35067,2018-02-27,10,39,49.45760459
35068,2018-02-28,10,39,49.46486642
35069,2018-03-01,10,39,49.47168022
35070,2018-03-02,10,39,49.47807362
35071,2018-03-03,10,39,49.48407257
35072,2018-03-04,10,39,49.4897014
35073,2018-03-05,10,39,49.49498293
35074,2018-03-06,10,39,49.49993861
35075,2018-03-07,10,39,49.50458854
35076,2018-03-08,10,39,49.50895158
35077,2018-03-09,10,39,49.51304543
35078,2018-03-10,10,39,49.5168867
35079,2018-03-11,10,39,49.52049097
35080,2018-03-12,10,39,49.52387286
35081,2018-03-13,10,39,49.52704611
35082,2018-03-14,10,39,49.53002357
35083,2018-03-15,10,39,49.53281732
35084,2018-03-16,10,39,49.53543871
35085,2018-03-17,10,39,49.53789837
35086,2018-03-18,10,39,49.54020627
35087,2018-03-19,10,39,49.54237178
35088,2018-03-20,10,39,49.54440368
35089,2018-03-21,10,39,49.54631022
35090,2018-03-22,10,39,49.54809913
35091,2018-03-23,10,39,49.54977767
35092,2018-03-24,10,39,49.55135264
35093,2018-03-25,10,39,49.55283045
35094,2018-03-26,10,39,49.55421707
35095,2018-03-27,10,39,49.55551815
35096,2018-03-28,10,39,49.55673895
35097,2018-03-29,10,39,49.55788443
35098,2018-03-30,10,39,49.55895924
35099,2018-03-31,10,39,49.55996774
35100,2018-01-01,1,40,28.58199545
35101,2018-01-02,1,40,27.78922977
35102,2018-01-03,1,40,27.03486898
35103,2018-01-04,1,40,26.35350501
35104,2018-01-05,1,40,29.23660339
35105,2018-01-06,1,40,27.77340737
35106,2018-01-07,1,40,27.42479329
35107,2018-01-08,1,40,27.25419659
35108,2018-01-09,1,40,27.08996189
35109,2018-01-10,1,40,27.41563674
35110,2018-01-11,1,40,27.18229713
35111,2018-01-12,1,40,27.06137865
35112,2018-01-13,1,40,26.98898201
35113,2018-01-14,1,40,26.92276772
35114,2018-01-15,1,40,26.9268059
35115,2018-01-16,1,40,26.86211095
35116,2018-01-17,1,40,26.81025863
35117,2018-01-18,1,40,26.77032193
35118,2018-01-19,1,40,26.73441979
35119,2018-01-20,1,40,26.71053584
35120,2018-01-21,1,40,26.68008745
35121,2018-01-22,1,40,26.65271122
35122,2018-01-23,1,40,26.62909999
35123,2018-01-24,1,40,26.60784147
35124,2018-01-25,1,40,26.58976254
35125,2018-01-26,1,40,26.57226179
35126,2018-01-27,1,40,26.55635315
35127,2018-01-28,1,40,26.54213727
35128,2018-01-29,1,40,26.52930186
35129,2018-01-30,1,40,26.5178435
35130,2018-01-31,1,40,26.50732767
35131,2018-02-01,1,40,26.49778955
35132,2018-02-02,1,40,26.48918513
35133,2018-02-03,1,40,26.4814053
35134,2018-02-04,1,40,26.47438667
35135,2018-02-05,1,40,26.46801663
35136,2018-02-06,1,40,26.46224777
35137,2018-02-07,1,40,26.45703141
35138,2018-02-08,1,40,26.45231242
35139,2018-02-09,1,40,26.44804521
35140,2018-02-10,1,40,26.44418145
35141,2018-02-11,1,40,26.44068435
35142,2018-02-12,1,40,26.43752041
35143,2018-02-13,1,40,26.43465765
35144,2018-02-14,1,40,26.4320676
35145,2018-02-15,1,40,26.42972361
35146,2018-02-16,1,40,26.42760243
35147,2018-02-17,1,40,26.4256831
35148,2018-02-18,1,40,26.42394637
35149,2018-02-19,1,40,26.4223749
35150,2018-02-20,1,40,26.42095287
35151,2018-02-21,1,40,26.41966609
35152,2018-02-22,1,40,26.41850171
35153,2018-02-23,1,40,26.4174481
35154,2018-02-24,1,40,26.41649472
35155,2018-02-25,1,40,26.41563202
35156,2018-02-26,1,40,26.41485138
35157,2018-02-27,1,40,26.414145
35158,2018-02-28,1,40,26.41350581
35159,2018-03-01,1,40,26.41292743
35160,2018-03-02,1,40,26.41240406
35161,2018-03-03,1,40,26.41193047
35162,2018-03-04,1,40,26.41150193
35163,2018-03-05,1,40,26.41111416
35164,2018-03-06,1,40,26.41076327
35165,2018-03-07,1,40,26.41044576
35166,2018-03-08,1,40,26.41015846
35167,2018-03-09,1,40,26.40989848
35168,2018-03-10,1,40,26.40966323
35169,2018-03-11,1,40,26.40945036
35170,2018-03-12,1,40,26.40925774
35171,2018-03-13,1,40,26.40908344
35172,2018-03-14,1,40,26.40892572
35173,2018-03-15,1,40,26.408783
35174,2018-03-16,1,40,26.40865386
35175,2018-03-17,1,40,26.408537
35176,2018-03-18,1,40,26.40843126
35177,2018-03-19,1,40,26.40833558
35178,2018-03-20,1,40,26.40824899
35179,2018-03-21,1,40,26.40817065
35180,2018-03-22,1,40,26.40809975
35181,2018-03-23,1,40,26.40803561
35182,2018-03-24,1,40,26.40797756
35183,2018-03-25,1,40,26.40792503
35184,2018-03-26,1,40,26.4078775
35185,2018-03-27,1,40,26.40783449
35186,2018-03-28,1,40,26.40779558
35187,2018-03-29,1,40,26.40776036
35188,2018-03-30,1,40,26.4077285
35189,2018-03-31,1,40,26.40769966
35190,2018-01-01,2,40,36.01310849
35191,2018-01-02,2,40,35.52583442
35192,2018-01-03,2,40,33.12800526
35193,2018-01-04,2,40,34.35195411
35194,2018-01-05,2,40,35.41185574
35195,2018-01-06,2,40,36.47130656
35196,2018-01-07,2,40,36.65491932
35197,2018-01-08,2,40,36.40085969
35198,2018-01-09,2,40,36.00011443
35199,2018-01-10,2,40,35.78104794
35200,2018-01-11,2,40,35.78418915
35201,2018-01-12,2,40,35.92534714
35202,2018-01-13,2,40,36.07338931
35203,2018-01-14,2,40,36.15564794
35204,2018-01-15,2,40,36.16703967
35205,2018-01-16,2,40,36.14476802
35206,2018-01-17,2,40,36.127581
35207,2018-01-18,2,40,36.13395776
35208,2018-01-19,2,40,36.16073322
35209,2018-01-20,2,40,36.19468686
35210,2018-01-21,2,40,36.224387
35211,2018-01-22,2,40,36.24577176
35212,2018-01-23,2,40,36.26109026
35213,2018-01-24,2,40,36.27481787
35214,2018-01-25,2,40,36.29016347
35215,2018-01-26,2,40,36.30785492
35216,2018-01-27,2,40,36.32685104
35217,2018-01-28,2,40,36.34571885
35218,2018-01-29,2,40,36.36360939
35219,2018-01-30,2,40,36.38046958
35220,2018-01-31,2,40,36.39671565
35221,2018-02-01,2,40,36.41279204
35222,2018-02-02,2,40,36.428913
35223,2018-02-03,2,40,36.44504847
35224,2018-02-04,2,40,36.46105239
35225,2018-02-05,2,40,36.47679779
35226,2018-02-06,2,40,36.49224057
35227,2018-02-07,2,40,36.50740836
35228,2018-02-08,2,40,36.52235447
35229,2018-02-09,2,40,36.53711821
35230,2018-02-10,2,40,36.55171084
35231,2018-02-11,2,40,36.56612344
35232,2018-02-12,2,40,36.58034241
35233,2018-02-13,2,40,36.59436068
35234,2018-02-14,2,40,36.60818012
35235,2018-02-15,2,40,36.62180792
35236,2018-02-16,2,40,36.63525164
35237,2018-02-17,2,40,36.64851619
35238,2018-02-18,2,40,36.66160369
35239,2018-02-19,2,40,36.67451491
35240,2018-02-20,2,40,36.68725077
35241,2018-02-21,2,40,36.69981309
35242,2018-02-22,2,40,36.71220449
35243,2018-02-23,2,40,36.72442783
35244,2018-02-24,2,40,36.73648581
35245,2018-02-25,2,40,36.74838078
35246,2018-02-26,2,40,36.76011481
35247,2018-02-27,2,40,36.7716899
35248,2018-02-28,2,40,36.7831081
35249,2018-03-01,2,40,36.79437152
35250,2018-03-02,2,40,36.8054823
35251,2018-03-03,2,40,36.81644258
35252,2018-03-04,2,40,36.82725442
35253,2018-03-05,2,40,36.83791982
35254,2018-03-06,2,40,36.84844076
35255,2018-03-07,2,40,36.85881916
35256,2018-03-08,2,40,36.86905696
35257,2018-03-09,2,40,36.87915607
35258,2018-03-10,2,40,36.88911837
35259,2018-03-11,2,40,36.89894571
35260,2018-03-12,2,40,36.90863993
35261,2018-03-13,2,40,36.91820282
35262,2018-03-14,2,40,36.92763617
35263,2018-03-15,2,40,36.93694173
35264,2018-03-16,2,40,36.94612123
35265,2018-03-17,2,40,36.95517638
35266,2018-03-18,2,40,36.96410887
35267,2018-03-19,2,40,36.97292034
35268,2018-03-20,2,40,36.98161245
35269,2018-03-21,2,40,36.99018682
35270,2018-03-22,2,40,36.99864503
35271,2018-03-23,2,40,37.00698866
35272,2018-03-24,2,40,37.01521926
35273,2018-03-25,2,40,37.02333836
35274,2018-03-26,2,40,37.03134748
35275,2018-03-27,2,40,37.0392481
35276,2018-03-28,2,40,37.04704169
35277,2018-03-29,2,40,37.05472971
35278,2018-03-30,2,40,37.06231358
35279,2018-03-31,2,40,37.06979471
35280,2018-01-01,3,40,32.49181898
35281,2018-01-02,3,40,32.43688057
35282,2018-01-03,3,40,31.79150991
35283,2018-01-04,3,40,31.79081057
35284,2018-01-05,3,40,32.34808744
35285,2018-01-06,3,40,32.40321661
35286,2018-01-07,3,40,32.46876153
35287,2018-01-08,3,40,32.37543037
35288,2018-01-09,3,40,32.38156737
35289,2018-01-10,3,40,32.50192161
35290,2018-01-11,3,40,32.55828162
35291,2018-01-12,3,40,32.60867459
35292,2018-01-13,3,40,32.61957771
35293,2018-01-14,3,40,32.64113116
35294,2018-01-15,3,40,32.6830125
35295,2018-01-16,3,40,32.71736161
35296,2018-01-17,3,40,32.74941331
35297,2018-01-18,3,40,32.77169772
35298,2018-01-19,3,40,32.7932302
35299,2018-01-20,3,40,32.81712555
35300,2018-01-21,3,40,32.83951796
35301,2018-01-22,3,40,32.86071827
35302,2018-01-23,3,40,32.87906496
35303,2018-01-24,3,40,32.89607569
35304,2018-01-25,3,40,32.91256787
35305,2018-01-26,3,40,32.92814128
35306,2018-01-27,3,40,32.942835
35307,2018-01-28,3,40,32.95632395
35308,2018-01-29,3,40,32.96886948
35309,2018-01-30,3,40,32.98068286
35310,2018-01-31,3,40,32.9917792
35311,2018-02-01,3,40,33.00220158
35312,2018-02-02,3,40,33.0119145
35313,2018-02-03,3,40,33.02098299
35314,2018-02-04,3,40,33.02947566
35315,2018-02-05,3,40,33.03743177
35316,2018-02-06,3,40,33.04488726
35317,2018-02-07,3,40,33.05185915
35318,2018-02-08,3,40,33.05837917
35319,2018-02-09,3,40,33.06448055
35320,2018-02-10,3,40,33.07019181
35321,2018-02-11,3,40,33.07553888
35322,2018-02-12,3,40,33.08054247
35323,2018-02-13,3,40,33.08522423
35324,2018-02-14,3,40,33.08960535
35325,2018-02-15,3,40,33.09370555
35326,2018-02-16,3,40,33.09754316
35327,2018-02-17,3,40,33.10113461
35328,2018-02-18,3,40,33.10449555
35329,2018-02-19,3,40,33.10764079
35330,2018-02-20,3,40,33.11058426
35331,2018-02-21,3,40,33.113339
35332,2018-02-22,3,40,33.11591704
35333,2018-02-23,3,40,33.11832969
35334,2018-02-24,3,40,33.12058755
35335,2018-02-25,3,40,33.12270056
35336,2018-02-26,3,40,33.12467804
35337,2018-02-27,3,40,33.12652868
35338,2018-02-28,3,40,33.1282606
35339,2018-03-01,3,40,33.12988142
35340,2018-03-02,3,40,33.13139826
35341,2018-03-03,3,40,33.1328178
35342,2018-03-04,3,40,33.13414628
35343,2018-03-05,3,40,33.13538955
35344,2018-03-06,3,40,33.13655305
35345,2018-03-07,3,40,33.13764193
35346,2018-03-08,3,40,33.13866095
35347,2018-03-09,3,40,33.1396146
35348,2018-03-10,3,40,33.14050708
35349,2018-03-11,3,40,33.14134231
35350,2018-03-12,3,40,33.14212396
35351,2018-03-13,3,40,33.14285547
35352,2018-03-14,3,40,33.14354005
35353,2018-03-15,3,40,33.14418072
35354,2018-03-16,3,40,33.14478029
35355,2018-03-17,3,40,33.1453414
35356,2018-03-18,3,40,33.14586651
35357,2018-03-19,3,40,33.14635794
35358,2018-03-20,3,40,33.14681785
35359,2018-03-21,3,40,33.14724825
35360,2018-03-22,3,40,33.14765105
35361,2018-03-23,3,40,33.148028
35362,2018-03-24,3,40,33.14838078
35363,2018-03-25,3,40,33.14871092
35364,2018-03-26,3,40,33.14901989
35365,2018-03-27,3,40,33.14930904
35366,2018-03-28,3,40,33.14957963
35367,2018-03-29,3,40,33.14983287
35368,2018-03-30,3,40,33.15006987
35369,2018-03-31,3,40,33.15029166
35370,2018-01-01,4,40,27.03205713
35371,2018-01-02,4,40,26.72815258
35372,2018-01-03,4,40,27.744679
35373,2018-01-04,4,40,27.74505527
35374,2018-01-05,4,40,26.63709708
35375,2018-01-06,4,40,27.58044643
35376,2018-01-07,4,40,27.71471316
35377,2018-01-08,4,40,28.1006786
35378,2018-01-09,4,40,28.24506724
35379,2018-01-10,4,40,28.14893697
35380,2018-01-11,4,40,28.38399417
35381,2018-01-12,4,40,28.5084105
35382,2018-01-13,4,40,28.68293653
35383,2018-01-14,4,40,28.8036686
35384,2018-01-15,4,40,28.86829138
35385,2018-01-16,4,40,28.97939296
35386,2018-01-17,4,40,29.07194607
35387,2018-01-18,4,40,29.17196153
35388,2018-01-19,4,40,29.25831452
35389,2018-01-20,4,40,29.32932137
35390,2018-01-21,4,40,29.40313042
35391,2018-01-22,4,40,29.47088267
35392,2018-01-23,4,40,29.53734374
35393,2018-01-24,4,40,29.5985447
35394,2018-01-25,4,40,29.6539515
35395,2018-01-26,4,40,29.7067932
35396,2018-01-27,4,40,29.75609158
35397,2018-01-28,4,40,29.80291582
35398,2018-01-29,4,40,29.8466711
35399,2018-01-30,4,40,29.88730822
35400,2018-01-31,4,40,29.92547499
35401,2018-02-01,4,40,29.96118694
35402,2018-02-02,4,40,29.99477208
35403,2018-02-03,4,40,30.0262347
35404,2018-02-04,4,40,30.05564946
35405,2018-02-05,4,40,30.08321114
35406,2018-02-06,4,40,30.10901999
35407,2018-02-07,4,40,30.13322278
35408,2018-02-08,4,40,30.15590036
35409,2018-02-09,4,40,30.17713605
35410,2018-02-10,4,40,30.19702929
35411,2018-02-11,4,40,30.21566264
35412,2018-02-12,4,40,30.23312311
35413,2018-02-13,4,40,30.24948192
35414,2018-02-14,4,40,30.26480607
35415,2018-02-15,4,40,30.27916175
35416,2018-02-16,4,40,30.29260973
35417,2018-02-17,4,40,30.30520883
35418,2018-02-18,4,40,30.31701235
35419,2018-02-19,4,40,30.3280701
35420,2018-02-20,4,40,30.3384292
35421,2018-02-21,4,40,30.3481337
35422,2018-02-22,4,40,30.35722523
35423,2018-02-23,4,40,30.36574249
35424,2018-02-24,4,40,30.37372168
35425,2018-02-25,4,40,30.3811968
35426,2018-02-26,4,40,30.38819964
35427,2018-02-27,4,40,30.3947601
35428,2018-02-28,4,40,30.40090613
35429,2018-03-01,4,40,30.4066639
35430,2018-03-02,4,40,30.41205793
35431,2018-03-03,4,40,30.41711119
35432,2018-03-04,4,40,30.42184522
35433,2018-03-05,4,40,30.42628019
35434,2018-03-06,4,40,30.43043499
35435,2018-03-07,4,40,30.43432732
35436,2018-03-08,4,40,30.43797376
35437,2018-03-09,4,40,30.44138983
35438,2018-03-10,4,40,30.44459011
35439,2018-03-11,4,40,30.44758821
35440,2018-03-12,4,40,30.45039691
35441,2018-03-13,4,40,30.45302818
35442,2018-03-14,4,40,30.45549322
35443,2018-03-15,4,40,30.45780253
35444,2018-03-16,4,40,30.45996596
35445,2018-03-17,4,40,30.46199272
35446,2018-03-18,4,40,30.46389144
35447,2018-03-19,4,40,30.46567021
35448,2018-03-20,4,40,30.46733661
35449,2018-03-21,4,40,30.46889774
35450,2018-03-22,4,40,30.47036025
35451,2018-03-23,4,40,30.47173037
35452,2018-03-24,4,40,30.47301393
35453,2018-03-25,4,40,30.4742164
35454,2018-03-26,4,40,30.47534291
35455,2018-03-27,4,40,30.47639826
35456,2018-03-28,4,40,30.47738693
35457,2018-03-29,4,40,30.47831315
35458,2018-03-30,4,40,30.47918086
35459,2018-03-31,4,40,30.47999375
35460,2018-01-01,5,40,20.60447737
35461,2018-01-02,5,40,20.70464151
35462,2018-01-03,5,40,21.72046442
35463,2018-01-04,5,40,21.64860928
35464,2018-01-05,5,40,21.79072614
35465,2018-01-06,5,40,21.50013722
35466,2018-01-07,5,40,21.5109168
35467,2018-01-08,5,40,21.68328256
35468,2018-01-09,5,40,21.71384024
35469,2018-01-10,5,40,21.76489664
35470,2018-01-11,5,40,21.73733466
35471,2018-01-12,5,40,21.75204087
35472,2018-01-13,5,40,21.79338242
35473,2018-01-14,5,40,21.81656483
35474,2018-01-15,5,40,21.84074068
35475,2018-01-16,5,40,21.85009745
35476,2018-01-17,5,40,21.86423174
35477,2018-01-18,5,40,21.88191832
35478,2018-01-19,5,40,21.89680372
35479,2018-01-20,5,40,21.91101521
35480,2018-01-21,5,40,21.92197334
35481,2018-01-22,5,40,21.93282672
35482,2018-01-23,5,40,21.94363017
35483,2018-01-24,5,40,21.95355782
35484,2018-01-25,5,40,21.96285376
35485,2018-01-26,5,40,21.97111387
35486,2018-01-27,5,40,21.97885929
35487,2018-01-28,5,40,21.98616354
35488,2018-01-29,5,40,21.99295232
35489,2018-01-30,5,40,21.99927526
35490,2018-01-31,5,40,22.00508783
35491,2018-02-01,5,40,22.01049296
35492,2018-02-02,5,40,22.01552973
35493,2018-02-03,5,40,22.02021221
35494,2018-02-04,5,40,22.0245658
35495,2018-02-05,5,40,22.02860046
35496,2018-02-06,5,40,22.03234842
35497,2018-02-07,5,40,22.03583222
35498,2018-02-08,5,40,22.03906951
35499,2018-02-09,5,40,22.04207766
35500,2018-02-10,5,40,22.04487066
35501,2018-02-11,5,40,22.04746511
35502,2018-02-12,5,40,22.04987551
35503,2018-02-13,5,40,22.0521149
35504,2018-02-14,5,40,22.05419539
35505,2018-02-15,5,40,22.05612789
35506,2018-02-16,5,40,22.05792307
35507,2018-02-17,5,40,22.05959076
35508,2018-02-18,5,40,22.06114004
35509,2018-02-19,5,40,22.0625793
35510,2018-02-20,5,40,22.0639163
35511,2018-02-21,5,40,22.06515832
35512,2018-02-22,5,40,22.06631213
35513,2018-02-23,5,40,22.06738398
35514,2018-02-24,5,40,22.06837971
35515,2018-02-25,5,40,22.0693047
35516,2018-02-26,5,40,22.070164
35517,2018-02-27,5,40,22.07096225
35518,2018-02-28,5,40,22.07170381
35519,2018-03-01,5,40,22.0723927
35520,2018-03-02,5,40,22.07303265
35521,2018-03-03,5,40,22.07362715
35522,2018-03-04,5,40,22.07417942
35523,2018-03-05,5,40,22.07469246
35524,2018-03-06,5,40,22.07516906
35525,2018-03-07,5,40,22.07561181
35526,2018-03-08,5,40,22.07602311
35527,2018-03-09,5,40,22.0764052
35528,2018-03-10,5,40,22.07676014
35529,2018-03-11,5,40,22.07708988
35530,2018-03-12,5,40,22.07739619
35531,2018-03-13,5,40,22.07768074
35532,2018-03-14,5,40,22.07794509
35533,2018-03-15,5,40,22.07819066
35534,2018-03-16,5,40,22.07841878
35535,2018-03-17,5,40,22.0786307
35536,2018-03-18,5,40,22.07882757
35537,2018-03-19,5,40,22.07901046
35538,2018-03-20,5,40,22.07918035
35539,2018-03-21,5,40,22.07933818
35540,2018-03-22,5,40,22.07948479
35541,2018-03-23,5,40,22.079621
35542,2018-03-24,5,40,22.07974752
35543,2018-03-25,5,40,22.07986507
35544,2018-03-26,5,40,22.07997426
35545,2018-03-27,5,40,22.08007569
35546,2018-03-28,5,40,22.08016992
35547,2018-03-29,5,40,22.08025746
35548,2018-03-30,5,40,22.08033878
35549,2018-03-31,5,40,22.08041433
35550,2018-01-01,6,40,20.60447737
35551,2018-01-02,6,40,20.70464151
35552,2018-01-03,6,40,21.72046442
35553,2018-01-04,6,40,21.64860928
35554,2018-01-05,6,40,21.79072614
35555,2018-01-06,6,40,21.50013722
35556,2018-01-07,6,40,21.5109168
35557,2018-01-08,6,40,21.68328256
35558,2018-01-09,6,40,21.71384024
35559,2018-01-10,6,40,21.76489664
35560,2018-01-11,6,40,21.73733466
35561,2018-01-12,6,40,21.75204087
35562,2018-01-13,6,40,21.79338242
35563,2018-01-14,6,40,21.81656483
35564,2018-01-15,6,40,21.84074068
35565,2018-01-16,6,40,21.85009745
35566,2018-01-17,6,40,21.86423174
35567,2018-01-18,6,40,21.88191832
